,id,year,doy,TECO_SPRUCE,TEM,DALEC,TECO,FBDC,CASA,CENTURY,CLM,ORCHIDEE
18,19,2011,19,0.2321,0.2193803668206965,0.9477690628279817,0.9015102124188528,0.2311520624080443,0.3300917670764044,0.008338805928801506,1.116496315716399,0.1811565975779626
19,20,2011,20,0.1671,0.2193803668206965,0.9536471462750178,0.8999034850674792,0.1795724694570945,0.3300917670764044,0.008338805928801506,1.117521198697042,0.1810757467912382
20,21,2011,21,0.1132,0.2193803668206965,0.9593327883571509,0.8983610404845283,0.1057752035877032,0.3300917670764044,0.008338805928801506,1.118907447172957,0.1810180751627172
21,22,2011,22,0.1377,0.2193803668206965,0.9642234242737879,0.8968782683603784,0.1399404753449554,0.3300917670764044,0.008338805928801506,1.119563799144074,0.1809440992804214
22,23,2011,23,0.1955,0.2193803668206965,0.9688471312544283,0.8954508726960193,0.1627835221799603,0.3300917670764044,0.008338805928801506,1.120191171123361,0.1808793143118707
23,24,2011,24,0.4377,0.2193803668206965,0.9737299620451338,0.8940747758497859,0.3963223897771861,0.3300917670764044,0.008338805928801506,1.120836714966417,0.1808347797247628
24,25,2011,25,0.4725,0.2193803668206965,0.9791940183744348,0.8927462965177578,0.4198584258397235,0.3300917670764044,0.008338805928801506,1.121816409818652,0.1807687941108528
25,26,2011,26,0.6177,0.2193803668206965,0.9841501477336652,0.8914609650744938,0.5149585110569563,0.3300917670764044,0.008338805928801506,1.122484411704369,0.1807264604272366
26,27,2011,27,0.6699,0.2193803668206965,0.9890829869045173,0.8902159745953058,0.5656646527049649,0.3300917670764044,0.008338805928801506,1.123114980866422,0.1806743467398471
27,28,2011,28,0.5682,0.2193803668206965,0.9940612493137744,0.8890090816044778,0.5124451806320377,0.3300917670764044,0.008338805928801506,1.124141497527409,0.1806677104420223
28,29,2011,29,0.47,0.2193803668206965,0.9993374629106317,0.8878379685642364,0.4579321028035375,0.3300917670764044,0.008338805928801506,1.125512910954615,0.1806661079679117
29,30,2011,30,0.2524,0.2193803668206965,1.003225964053672,0.886700153296473,0.2974154996682984,0.3300917670764044,0.008338805928801506,1.12595905222784,0.1806437315204903
30,31,2011,31,0.1973,0.2193803668206965,1.006622900205469,0.8855926286065279,0.2515468314844606,0.3300917670764044,0.008338805928801506,1.126308898051403,0.1806272521517531
31,32,2011,32,0.1756,0.2806719529525645,1.009851902027632,0.8845133055821898,0.2135050489582019,0.3895873071400623,0.300584733452526,1.126550931629991,0.1805865584031201
32,33,2011,33,0.191,0.2806719529525645,1.01213823574392,0.883460017844883,0.1897748629354802,0.3895873071400623,0.300584733452526,1.126075133509152,0.1804937009654907
33,34,2011,34,0.4567,0.2806719529525645,1.013590289977573,0.8824314198667774,0.4446017950525835,0.3895873071400623,0.300584733452526,1.124601554167767,0.1803660506265137
34,35,2011,35,0.5806,0.2806719529525645,1.018865326403716,0.8814257254014137,0.6375078719095838,0.3895873071400623,0.300584733452526,1.126357639109895,0.1796163723056911
35,36,2011,36,0.6516,0.2806719529525645,1.023461639562971,0.8804445640939786,0.700444998767721,0.3895873071400623,0.300584733452526,1.127353371895951,0.1788520589636206
36,37,2011,37,0.5218,0.2806719529525645,1.026643907664139,0.8794892911631518,0.5531086753405391,0.3895873071400623,0.300584733452526,1.127489880875204,0.1781265651077855
37,38,2011,38,0.1736,0.2806719529525645,1.029858347013077,0.8785598265049319,0.2483175374321198,0.3895873071400623,0.300584733452526,1.128041742297071,0.1774622763011415
38,39,2011,39,0.1601,0.2806719529525645,1.027281942019175,0.8746410921983863,0.1934830923169314,0.3895873071400623,0.300584733452526,1.124322166620133,0.173405520448163
39,40,2011,40,0.1416,0.2806719529525645,1.033773677298362,0.8767778339662925,0.1952688200900694,0.3895873071400623,0.300584733452526,1.127692707711546,0.1761452652309937
40,41,2011,41,0.0883,0.2806719529525645,1.004462950702228,0.8548197135187456,0.115611865500421,0.3895873071400623,0.300584733452526,1.104538302213714,0.1520673007478517
41,42,2011,42,0.28,0.2806719529525645,1.025609464235309,0.8669516583900436,0.2561791939664276,0.3895873071400623,0.300584733452526,1.118751716571216,0.1658404700249933
42,43,2011,43,0.315,0.2806719529525645,1.024292478190054,0.8642135275072231,0.3641036772952557,0.3895873071400623,0.300584733452526,1.115910829754355,0.1630707223033929
43,44,2011,44,0.4051,0.2806719529525645,0.9454677184197939,0.8066448004978688,0.7616552104610834,0.3895873071400623,0.300584733452526,1.07077965524933,0.1022414371389068
44,45,2011,45,0.5648,0.2806719529525645,1.054953165617949,0.8727606827887155,0.7637150947822199,0.3895873071400623,0.300584733452526,1.150736084208438,0.1761305627220984
45,46,2011,46,0.4122,0.2806719529525645,0.9489778064089862,0.8004338476333268,0.777243538393064,0.3895873071400623,0.300584733452526,1.071681573361571,0.09631136960450429
46,47,2011,47,-0.9869,0.2806719529525645,0.02545022071007219,0.1825009084991334,0.2010068817521804,0.3895873071400623,0.300584733452526,0.3861818176714198,-0.5897428035792436
47,48,2011,48,0.5635,0.2806719529525645,1.042771108870151,0.8598649253473214,0.951967661515332,0.3895873071400623,0.300584733452526,1.140188683387339,0.1635466097290942
48,49,2011,49,0.2567,0.2806719529525645,1.060340871733537,0.8699399069114082,0.363925085254422,0.3895873071400623,0.300584733452526,1.152661771593228,0.1754105033086194
49,50,2011,50,0.2011,0.2806719529525645,1.061691932850179,0.869273979567641,0.2826148052422476,0.3895873071400623,0.300584733452526,1.15319476646103,0.1753672061066308
50,51,2011,51,0.2819,0.2806719529525645,1.06298353610692,0.8685763093018017,0.4033003428852009,0.3895873071400623,0.300584733452526,1.15366647675443,0.1752890323159029
51,52,2011,52,0.3295,0.2806719529525645,1.064258392846213,0.8678908964946529,0.4294803783853581,0.3895873071400623,0.300584733452526,1.154121489795833,0.1752225471069185
52,53,2011,53,0.3144,0.2806719529525645,1.065363908764984,0.8671268332919508,0.4063078055808765,0.3895873071400623,0.300584733452526,1.15446513800311,0.175080053389938
53,54,2011,54,0.4548,0.2806719529525645,1.067020249600679,0.866733567847054,0.6037804241579763,0.3895873071400623,0.300584733452526,1.155243635289138,0.1753685651433373
54,55,2011,55,0.242,0.2806719529525645,1.068283564897774,0.8661254621175165,0.3613171170486458,0.3895873071400623,0.300584733452526,1.15575568573753,0.1754154632654636
55,56,2011,56,0.1247,0.2806719529525645,1.069338133331538,0.8655270561337938,0.197714763543102,0.3895873071400623,0.300584733452526,1.156274000941313,0.1754735549952712
56,57,2011,57,0.1054,0.2806719529525645,1.067319774135765,0.8630026274600882,0.1389176503550202,0.3895873071400623,0.300584733452526,1.154638080246629,0.1733998164183014
57,58,2011,58,0.227,0.2806719529525645,1.068183101757364,0.8623768958832326,0.3181022226014766,0.3895873071400623,0.300584733452526,1.155073199516973,0.1734332415054712
58,59,2011,59,-0.1119,0.2806719529525645,0.8052206317238733,0.6856294077017371,0.1323969977367122,0.3895873071400623,0.300584733452526,0.9597611313618855,-0.02223345496777751
59,60,2011,60,0.2457,0.3385586045006393,1.066411977717859,0.8587189182479131,0.380674304545054,0.7576562560126209,-0.136119826060676,1.15319394787339,0.1708187147282706
60,61,2011,61,0.134,0.3385586045006393,1.072640997594618,0.8617593167552035,0.2094460795458072,0.7576562560126209,-0.136119826060676,1.157677031338092,0.1749171698848798
61,62,2011,62,0.2644,0.3385586045006393,1.065389073067772,0.8558047628677612,0.4253646113235839,0.7576562560126209,-0.136119826060676,1.152152955395807,0.1690472404469961
62,63,2011,63,0.2987,0.3385586045006393,1.065078665513998,0.8544444568880141,0.4865814099421106,0.7576562560126209,-0.136119826060676,1.151716741122436,0.1682768064993065
63,64,2011,64,0.106,0.3385586045006393,0.9803614902552678,0.796792695551165,0.3086753808387138,0.7576562560126209,-0.136119826060676,1.088645260237736,0.1049368722532376
64,65,2011,65,0.2798,0.3385586045006393,1.070997327249525,0.8561888616427894,0.4662150918765804,0.7576562560126209,-0.136119826060676,1.155784272511454,0.1716857993663276
65,66,2011,66,0.1568,0.3385586045006393,1.001141464734563,0.8084873810024032,0.3706964311207573,0.7576562560126209,-0.136119826060676,1.103824867720538,0.1194413077707435
66,67,2011,67,-0.1507,0.3385586045006393,0.7806005220187683,0.6603482071693972,0.1715584541405319,0.7576562560126209,-0.136119826060676,0.9401512774218884,-0.0444252734511057
67,68,2011,68,0.0244,0.3385586045006393,0.7970568172258679,0.6712854108082349,0.5139798231826274,0.7576562560126209,-0.136119826060676,0.952240977389565,-0.031525965800898
68,69,2011,69,0.1171,0.3385586045006393,0.8692539282060365,0.7192140123969231,0.5490674654834209,0.7576562560126209,-0.136119826060676,1.005665362542076,0.02246919224126948
69,70,2011,70,0.3006,0.3385586045006393,0.9947011836014307,0.8021091773556918,0.7117011594318278,0.7576562560126209,-0.136119826060676,1.098570150912351,0.1152872427278845
70,71,2011,71,0.2266,0.3385586045006393,0.9918600200771875,0.7988764799973461,0.5224406761435972,0.7576562560126209,-0.136119826060676,1.096368154714992,0.112407469175142
71,72,2011,72,0.1486,0.3385586045006393,0.9773412200344342,0.7885362060481772,0.422400996420402,0.7576562560126209,-0.136119826060676,1.085590970878915,0.1016007880440651
72,73,2011,73,-0.4741,0.3385586045006393,0.5080834439155774,0.4746281806377365,0.2611399840682168,0.7576562560126209,-0.136119826060676,0.7375129653430755,-0.2465270662886815
73,74,2011,74,-0.1638,0.3385586045006393,0.6312514001538506,0.5555978443198267,0.6431776401307484,0.7576562560126209,-0.136119826060676,0.8287198310457965,-0.1558901068874773
74,75,2011,75,-0.2897,0.3385586045006393,0.5690448421251038,0.5130899872176036,0.5505095850785848,0.7576562560126209,-0.136119826060676,0.7824222381662249,-0.2024635247266323
75,76,2011,76,-0.2858,0.3385586045006393,0.5354715465492952,0.4897098077017072,0.7016398970220508,0.7576562560126209,-0.136119826060676,0.7573004527989469,-0.2277777574322218
76,77,2011,77,0.1521,0.3385586045006393,0.8821720683643037,0.7199073328153456,0.5020700478235999,0.7576562560126209,-0.136119826060676,1.014132228523474,0.02867572184552625
77,78,2011,78,0.1261,0.3385586045006393,0.8955520902698424,0.7281229231526842,0.5592124492625219,0.7576562560126209,-0.136119826060676,1.023741847682154,0.03844653460578978
78,79,2011,79,0.5244,0.3385586045006393,1.085299827311422,0.8530708857776371,0.9572657279404899,0.7576562560126209,-0.136119826060676,1.164217746075132,0.1779838119066934
79,80,2011,80,0.2125,0.3385586045006393,0.8831988905515178,0.7174715589993106,0.8459644931900119,0.7576562560126209,-0.136119826060676,1.013984307321505,0.02799021659105894
80,81,2011,81,0.4954,0.3385586045006393,1.086983868723287,0.8520551957591551,0.7789211588922427,0.7576562560126209,-0.136119826060676,1.164563934580146,0.1781943027017501
81,82,2011,82,0.3025,0.3385586045006393,1.046485489179411,0.8241467170562791,0.5418050121382331,0.7576562560126209,-0.136119826060676,1.1343165706511,0.1478712727848593
82,83,2011,83,-0.3522,0.3385586045006393,0.6457892395206614,0.5558068015514462,0.1275637963395767,0.7576562560126209,-0.136119826060676,0.8370871685335176,-0.1496442658935415
83,84,2011,84,-0.1158,0.3385586045006393,0.7796815291114781,0.6442614119026288,0.2614588387861044,0.7576562560126209,-0.136119826060676,0.9363264631598361,-0.05079952382211927
84,85,2011,85,-0.1858,0.3385586045006393,0.7292249407867122,0.6097931487624044,0.2358693631177429,0.7576562560126209,-0.136119826060676,0.898806750122938,-0.08864126580796394
85,86,2011,86,-0.3769,0.3385586045006393,0.611550486618478,0.5307823847421773,0.111331943828185,0.7576562560126209,-0.136119826060676,0.8115411503560706,-0.1760386927604616
86,87,2011,87,-0.4978,0.3385586045006393,0.5077193221565309,0.4610331732603633,0.09960159827346704,0.7576562560126209,-0.136119826060676,0.7344890468828996,-0.2531910197689914
87,88,2011,88,-0.6387,0.3385586045006393,0.3892265421380019,0.3813672361824074,0.09122405904840658,0.7576562560126209,-0.136119826060676,0.646441263667429,-0.3413976718373634
88,89,2011,89,-0.4399,0.3385586045006393,0.4929453636513886,0.4498193271536387,0.2319557714437334,0.7576562560126209,-0.136119826060676,0.7230895811306542,-0.2650459757368421
89,90,2011,90,0.1396,0.3385586045006393,0.8155778721374649,0.6641446763925509,0.6136967002598834,0.7576562560126209,-0.136119826060676,0.9620610835033092,-0.02662107597104812
90,91,2011,91,0.3753,0.2532207892497728,0.9491398930283675,0.7525251070649418,0.8053768368880242,0.6780382142639793,-0.1681352075469285,1.060797428241485,0.07184397446736354
91,92,2011,92,-0.6399,0.2532207892497728,0.2625430731532099,0.2942939594087766,0.4604835267121017,0.6780382142639793,-0.1681352075469285,0.5511543036891915,-0.4371237824267573
92,93,2011,93,0.6024,0.2532207892497728,1.097685282287259,0.8491930472894493,0.9115426221034193,0.6780382142639793,-0.1681352075469285,1.170121592765196,0.179860976570899
93,94,2011,94,0.1648,0.2532207892497728,0.8127574914643365,0.6577399014040257,0.7046760452929279,0.6780382142639793,-0.1681352075469285,0.9583261513610655,-0.02769017334666224
94,95,2011,95,-0.4241,0.2532207892497728,0.450271473911012,0.4149284376054608,0.339062942123845,0.6780382142639793,-0.1681352075469285,0.6889637569181492,-0.2951558232654573
95,96,2011,96,-0.5305,0.2532207892497728,0.3673986740827631,0.3586783426851157,0.3496442239440005,0.6780382142639793,-0.1681352075469285,0.6267991178712262,-0.3561780904771003
96,97,2011,97,-0.2167,0.2532207892497728,0.5520178444502934,0.4806773275916263,0.6467308203138142,0.6780382142639793,-0.1681352075469285,0.7625903282250182,-0.2196132121705057
97,98,2011,98,-2.4356,0.2532207892497728,-1.0958582327112,-0.6217650745394163,-0.296529266733407,0.6780382142639793,-0.1681352075469285,-0.462116266766313,-1.443800762183497
98,99,2011,99,-2.1762,0.2532207892497728,-0.844110207418646,-0.480218263049256,0.04618822467783223,0.6780382142639793,-0.1681352075469285,-0.304961963988879,-1.285349789139024
99,100,2011,100,0.8538,0.2532207892497728,1.255077293703235,0.8486997402726373,1.286201867161622,0.6780382142639793,-0.1681352075469285,1.178117114470195,0.1958051588964042
100,101,2011,101,-2.4315,0.2532207892497728,-0.9999289380776855,-0.6683916663929836,-0.2390688391306033,0.6780382142639793,-0.1681352075469285,-0.5060492677652562,-1.487112693651663
101,102,2011,102,-3.8479,0.2532207892497728,-2.241618625359841,-1.501599109637412,-1.134296989937121,0.6780382142639793,-0.1681352075469285,-1.431171500335678,-2.411220973262108
102,103,2011,103,-0.7357,0.2532207892497728,-0.005073426145585591,0.04084332957110015,0.1546304816011888,0.6780382142639793,-0.1681352075469285,0.2834647828502248,-0.6956184503061211
103,104,2011,104,0.1219,0.2532207892497728,0.5175369132494027,0.4259371219947764,0.376869459842918,0.6780382142639793,-0.1681352075469285,0.711334757176045,-0.2670181899763771
104,105,2011,105,1.0665,0.2532207892497728,1.149396118393158,0.8499474983864745,0.8899908672854631,0.6780382142639793,-0.1681352075469285,1.182082394516532,0.204132214028389
105,106,2011,106,0.8172,0.2532207892497728,0.9730137646974395,0.753090202372648,0.6774938752965121,0.6780382142639793,-0.1681352075469285,1.072499328982526,0.09496472600784983
106,107,2011,107,0.3034,0.2532207892497728,0.6377303993410475,0.5324165890860308,0.4110251695394116,0.6780382142639793,-0.1681352075469285,0.8231115176095962,-0.1541077204603082
107,108,2011,108,0.8096,0.2532207892497728,0.9890290138782619,0.7753981909817708,0.6564934385456914,0.6780382142639793,-0.1681352075469285,1.087323014075801,0.1102273988551602
108,109,2011,109,-0.4112,0.2532207892497728,0.2293362817140729,0.2786275475766236,0.1553639324546561,0.6780382142639793,-0.1681352075469285,0.5287631834246713,-0.4482155426814909
109,110,2011,110,-0.5982,0.2532207892497728,0.01926200297387415,0.1420311989449003,0.08315680906191192,0.6780382142639793,-0.1681352075469285,0.3695843574966495,-0.6074513796960861
110,111,2011,111,-0.7347,0.2532207892497728,-0.06956092279381654,0.08967853254065017,0.0971642905196024,0.6780382142639793,-0.1681352075469285,0.3019780382332764,-0.6750059976397123
111,112,2011,112,1.0925,0.2532207892497728,1.16040147147692,0.8903392915715648,1.090814289827117,0.6780382142639793,-0.1681352075469285,1.201488147813761,0.7171610037439583
112,113,2011,113,0.2474,0.2532207892497728,0.6127006422502455,0.5227456296528421,0.6029480036774684,0.6780382142639793,-0.1681352075469285,0.8034403824348189,0.8821568157768362
113,114,2011,114,-2.773,0.2532207892497728,-1.424297915190811,-0.9657824175637062,-0.8295467855635188,0.6780382142639793,-0.1681352075469285,-0.8323633645566031,-0.7125725882147349
114,115,2011,115,-3.7656,0.2532207892497728,-2.210581462120135,-1.646614003944518,-1.190180009331653,0.6780382142639793,-0.1681352075469285,-1.518872396756736,-1.318278088461987
115,116,2011,116,0.962,0.2532207892497728,1.371034766208879,0.7161984613436774,1.334345509039558,0.6780382142639793,-0.1681352075469285,1.159063804154668,1.425647498690644
116,117,2011,117,1.3498,0.2532207892497728,1.438887946184191,0.9443239897265479,0.9702119020595397,0.6780382142639793,-0.1681352075469285,1.375494247968458,1.606888365914888
117,118,2011,118,-1.0754,0.2532207892497728,-0.1030270505735147,-0.1533713520087265,0.04593293168344514,0.6780382142639793,-0.1681352075469285,0.1371121091838576,0.3590804555192131
118,119,2011,119,-3.8715,0.2532207892497728,-2.41554094232838,-1.760098122533152,-1.506969380187053,0.6780382142639793,-0.1681352075469285,-1.634569512863,-1.385932322175642
119,120,2011,120,1.3588,0.2532207892497728,1.630101135873845,0.8762706822793047,1.359236997932072,0.6780382142639793,-0.1681352075469285,1.365857154017254,1.710457809096283
120,121,2011,121,1.4597,-0.3145730382842345,1.464648158801136,0.986590284979465,0.8280281795779564,-0.1819488476193508,-1.105980856743751,1.437131848080514,1.729427514737283
121,122,2011,122,0.2537,-0.3145730382842345,0.6397249889176901,0.4745370174860588,0.3462287252673579,-0.1819488476193508,-1.105980856743751,0.7909038024144401,1.010912853102388
122,123,2011,123,-2.4511,-0.3145730382842345,-1.19726308095621,-0.8281158904780033,-0.8591272426230803,-0.1819488476193508,-1.105980856743751,-0.6540370315269848,-0.4134562501159613
123,124,2011,124,-2.5075,-0.3145730382842345,-1.453330225925996,-1.071629840381231,-0.8699322806022605,-0.1819488476193508,-1.105980856743751,-0.9048556422954968,-0.6248235693973703
124,125,2011,125,0.8601,-0.3145730382842345,1.219273062255859,0.6750587454515334,1.022257682600708,-0.1819488476193508,-1.105980856743751,1.074946279892892,1.417400338749156
125,126,2011,126,-3.201,-0.3145730382842345,-1.995612991847962,-1.48135576622664,-1.241084126289545,-0.1819488476193508,-1.105980856743751,-1.3472541223335,-1.020326210710968
126,127,2011,127,-2.5313,-0.3145730382842345,-1.432848739421483,-1.255265424428698,-0.6288065385458053,-0.1819488476193508,-1.105980856743751,-1.037485611916836,-0.6203583712953202
127,128,2011,128,-2.4188,-0.3145730382842345,-1.304201724662822,-1.195831746732102,-0.5076482528539801,-0.1819488476193508,-1.105980856743751,-0.9503557097388144,-0.4903743110329346
128,129,2011,129,1.6294,-0.3145730382842345,1.87021739180392,0.9286838154405214,1.739864163542863,-0.1819488476193508,-1.105980856743751,1.42722383797956,1.924835651905116
129,130,2011,130,-2.1895,-0.3145730382842345,-1.229375157556687,-1.199922591576738,-0.3459120957438628,-0.1819488476193508,-1.105980856743751,-0.9382862097501867,-0.4252165314630814
130,131,2011,131,-4.6593,-0.3145730382842345,-2.965817174199573,-2.482668364883285,-1.482940537244867,-0.1819488476193508,-1.105980856743751,-2.329008665139015,-1.749870010954587
131,132,2011,132,0.5847,-0.3145730382842345,1.09321791333691,0.4233052212699562,0.8060753349384708,-0.1819488476193508,-1.105980856743751,0.8927216016890342,1.47729332996294
132,133,2011,133,2.0444,-0.3145730382842345,1.914734708144559,1.144470731885483,1.306865798156515,-0.1819488476193508,-1.105980856743751,1.622148661355542,2.123873297399583
133,134,2011,134,0.2188,-0.3145730382842345,0.5619229652871227,0.189443050636771,0.6090163739598116,-0.1819488476193508,-1.105980856743751,0.5252858742772579,1.000222192956174
134,135,2011,135,-2.6238,-0.3145730382842345,-1.583279392140865,-1.26775110268204,-1.105668023208993,-0.1819488476193508,-1.105980856743751,-1.085238642009719,-0.5777186157584016
135,136,2011,136,-3.7681,-0.3145730382842345,-2.592013039315014,-1.941610668860488,-1.756287731524236,-0.1819488476193508,-1.105980856743751,-1.849237035186317,-1.343659923891387
136,137,2011,137,-3.4586,-0.3145730382842345,-2.456670500320106,-1.904644746335757,-1.593634047728337,-0.1819488476193508,-1.105980856743751,-1.808096718743166,-1.294556381194964
137,138,2011,138,-3.439,-0.3145730382842345,-2.511026524044036,-1.963641195735821,-1.552527280756832,-0.1819488476193508,-1.105980856743751,-1.896226588503597,-1.412816729226288
138,139,2011,139,-4.7086,-0.3145730382842345,-3.299102083171553,-2.708998918388537,-1.769565949190799,-0.1819488476193508,-1.105980856743751,-2.690991591455469,-2.170953907426378
139,140,2011,140,-3.9906,-0.3145730382842345,-3.152458401266352,-2.671761757197003,-1.550575064164199,-0.1819488476193508,-1.105980856743751,-2.645431241279343,-2.131565709436947
140,141,2011,141,2.3529,-0.3145730382842345,1.712829359305615,0.6323061321514676,1.651235496933585,-0.1819488476193508,-1.105980856743751,1.143967589124379,1.923228483652994
141,142,2011,142,-3.2333,-0.3145730382842345,-2.093757121405015,-1.884255125821146,-1.081389380532649,-0.1819488476193508,-1.105980856743751,-1.680975596242342,-0.9349238646014024
142,143,2011,143,-0.0973,-0.3145730382842345,0.3041071671247386,-0.2250606472296774,0.4616953576405618,-0.1819488476193508,-1.105980856743751,0.1639939914624269,0.9235027928278021
143,144,2011,144,1.2343,-0.3145730382842345,1.364817106818016,0.6918447476836229,0.9488420153393322,-0.1819488476193508,-1.105980856743751,1.119089084043724,1.790909837170115
144,145,2011,145,-2.6513,-0.3145730382842345,-1.821837424554007,-1.432703986627266,-1.306929741663906,-0.1819488476193508,-1.105980856743751,-1.290255110517678,-0.6766373010712039
145,146,2011,146,-1.9187,-0.3145730382842345,-1.210505328036533,-1.01198503987822,-0.9509071109103067,-0.1819488476193508,-1.105980856743751,-0.8265302162096155,-0.2033710337963406
146,147,2011,147,-0.1581,-0.3145730382842345,0.09010416695973777,-0.06368621827193222,0.001002458776649728,-0.1819488476193508,-1.105980856743751,0.197077795732076,0.7920148280855321
147,148,2011,148,-1.3109,-0.3145730382842345,-0.744373445702541,-0.6798851812515196,-0.4580435296407313,-0.1819488476193508,-1.105980856743751,-0.496447850562141,0.1041521217357415
148,149,2011,149,-2.6122,-0.3145730382842345,-2.057148785122181,-1.630209359068795,-1.198921256077758,-0.1819488476193508,-1.105980856743751,-1.551960786542018,-0.9289377938799896
149,150,2011,150,2.2105,-0.3145730382842345,1.632633552882585,0.7838253038103753,1.633278355854102,-0.1819488476193508,-1.105980856743751,1.154015408002139,1.835348038541426
150,151,2011,151,-2.129,-0.3145730382842345,-1.47971526235301,-1.409179027155939,-0.7327956301211875,-0.1819488476193508,-1.105980856743751,-1.250609457150251,-0.4974769284502729
151,152,2011,152,-0.5532,-0.4789601503362709,-0.2804623174795839,-0.410317551334324,-0.1720650576063503,-0.6990238377935137,1.739991905658337,-0.1895145996937329,0.5085364261914149
152,153,2011,153,-3.0386,-0.4789601503362709,-2.389703584913669,-1.80457082850331,-1.527449030180108,-0.6990238377935137,1.739991905658337,-1.780062605340354,-1.122426849894461
153,154,2011,154,-5.109,-0.4789601503362709,-4.0099789471445,-3.246612705796045,-1.954840948538068,-0.6990238377935137,1.739991905658337,-3.300877514079382,-2.496648348346866
154,155,2011,155,-3.4162,-0.4789601503362709,-2.672529693060132,-2.240038869746792,-1.670497893818656,-0.6990238377935137,1.739991905658337,-2.168540077284659,-1.326304665329743
155,156,2011,156,-2.5587,-0.4789601503362709,-2.128098702953714,-1.810222725904322,-1.232616178181241,-0.6990238377935137,1.739991905658337,-1.727314134135244,-0.9261260293534104
156,157,2011,157,-1.2614,-0.4789601503362709,-1.496966973501739,-1.858949266634099,0.4623867060379112,-0.6990238377935137,1.739991905658337,-1.709007402165632,-0.7822465862363641
157,158,2011,158,-3.7001,-0.4789601503362709,-2.885636885251758,-2.762011693618162,-1.352453801721262,-0.6990238377935137,1.739991905658337,-2.664621862765959,-1.654302119199704
158,159,2011,159,2.1929,-0.4789601503362709,2.013704095462597,0.903078703835468,1.437621637515012,-0.6990238377935137,1.739991905658337,1.340942146393489,2.23538102835135
159,160,2011,160,-1.9576,-0.4789601503362709,-1.275003739644268,-1.155032181143294,-0.9152828562776856,-0.6990238377935137,1.739991905658337,-1.065954579328342,-0.3674955167607594
160,161,2011,161,-1.0626,-0.4789601503362709,-0.7292120064501608,-0.7550237153422534,-0.512330658976393,-0.6990238377935137,1.739991905658337,-0.669723879311368,-0.0488625612286242
